"TeamA","TeamB","rand","nameA","nameB"
1460,1243,0.01826,"Wright St","Kansas St"
1372,1243,2e-04,"SF Austin","Kansas St"
1158,1243,0.07067,"Col Charleston","Kansas St"
1116,1243,0.62296,"Arkansas","Kansas St"
1209,1243,0.611,"Georgia St","Kansas St"
1308,1243,0.39516,"New Mexico St","Kansas St"
1281,1243,0.9323,"Missouri","Kansas St"
1166,1243,0.86741,"Creighton","Kansas St"
1455,1243,0.18673,"Wichita St","Kansas St"
1137,1243,0.88264,"Bucknell","Kansas St"
1400,1243,0.32938,"Texas","Kansas St"
1252,1243,0.76929,"Lipscomb","Kansas St"
1168,1243,0.49413,"CS Fullerton","Kansas St"
1395,1243,0.16744,"TCU","Kansas St"
1344,1243,0.50417,"Providence","Kansas St"
1438,1243,0.68844,"Virginia","Kansas St"
1293,1243,0.0226,"Murray St","Kansas St"
1347,1267,0.07634,"Radford","Marshall"
1382,1267,0.74039,"St Bonaventure","Marshall"
1393,1267,0.93163,"Syracuse","Marshall"
1411,1267,0.80436,"TX Southern","Marshall"
1104,1267,0.6146,"Alabama","Marshall"
1138,1267,0.8173,"Buffalo","Marshall"
1181,1267,0.44688,"Duke","Marshall"
1196,1267,0.60304,"Florida","Marshall"
1211,1267,0.87591,"Gonzaga","Marshall"
1222,1267,0.27565,"Houston","Marshall"
1242,1267,0.02681,"Kansas","Marshall"
1246,1267,0.23579,"Kentucky","Marshall"
1260,1267,0.5543,"Loyola-Chicago","Marshall"
1276,1267,0.61846,"Michigan","Marshall"
1326,1267,0.20935,"Ohio St","Marshall"
1348,1267,0.79961,"Rhode Island","Marshall"
1371,1267,0.30275,"Seton Hall","Marshall"
1397,1267,0.87933,"Tennessee","Marshall"
1403,1267,0.25561,"Texas Tech","Marshall"
1437,1267,0.75495,"Villanova","Marshall"
1120,1267,0.75368,"Auburn","Marshall"
1139,1267,0.63386,"Butler","Marshall"
1153,1267,0.70477,"Cincinnati","Marshall"
1155,1267,0.54664,"Clemson","Marshall"
1199,1267,0.23756,"Florida St","Marshall"
1243,1267,0.22149,"Kansas St","Marshall"
1277,1267,0.86279,"Michigan St","Marshall"
1305,1267,0.39915,"Nevada","Marshall"
1314,1267,0.99094,"North Carolina","Marshall"
1345,1267,0.41809,"Purdue","Marshall"
1401,1267,0.01246,"Texas A&M","Marshall"
1420,1267,0.71421,"UMBC","Marshall"
1452,1267,0.80912,"West Virginia","Marshall"
1462,1267,0.21481,"Xavier","Marshall"
1254,1267,0.53929,"Long Island","Marshall"
1417,1267,0.67311,"UCLA","Marshall"
1113,1267,0.49965,"Arizona St","Marshall"
1300,1267,0.24575,"NC Central","Marshall"
1439,1267,0.2252,"Virginia Tech","Marshall"
1112,1267,0.39145,"Arizona","Marshall"
1233,1267,0.21989,"Iona","Marshall"
1422,1267,0.71075,"UNC Greensboro","Marshall"
1361,1267,0.74586,"San Diego St","Marshall"
1335,1267,0.06872,"Penn","Marshall"
1172,1267,0.9558,"Davidson","Marshall"
1274,1267,0.85527,"Miami FL","Marshall"
1285,1267,0.5334,"Montana","Marshall"
1355,1267,0.22193,"S Dakota St","Marshall"
1328,1267,0.41397,"Oklahoma","Marshall"
1301,1267,0.08043,"NC State","Marshall"
1460,1267,0.21449,"Wright St","Marshall"
1372,1267,0.96234,"SF Austin","Marshall"
1158,1267,0.74796,"Col Charleston","Marshall"
1116,1267,0.7998,"Arkansas","Marshall"
1209,1267,0.43506,"Georgia St","Marshall"
1308,1267,0.64998,"New Mexico St","Marshall"
1281,1267,0.00368,"Missouri","Marshall"
1166,1267,0.12374,"Creighton","Marshall"
1455,1267,0.46572,"Wichita St","Marshall"
1137,1267,0.24638,"Bucknell","Marshall"
1400,1267,0.50419,"Texas","Marshall"
1252,1267,0.13994,"Lipscomb","Marshall"
1168,1267,0.95306,"CS Fullerton","Marshall"
1395,1267,0.32848,"TCU","Marshall"
1344,1267,0.36847,"Providence","Marshall"
1438,1267,0.62896,"Virginia","Marshall"
1293,1267,0.96506,"Murray St","Marshall"
1347,1277,0.78916,"Radford","Michigan St"
1382,1277,0.34979,"St Bonaventure","Michigan St"
1393,1277,0.50813,"Syracuse","Michigan St"
1411,1277,0.24927,"TX Southern","Michigan St"
1104,1277,0.678,"Alabama","Michigan St"
1138,1277,0.26231,"Buffalo","Michigan St"
1181,1277,0.74559,"Duke","Michigan St"
1196,1277,0.9586,"Florida","Michigan St"
1211,1277,0.73509,"Gonzaga","Michigan St"
1222,1277,0.17877,"Houston","Michigan St"
1242,1277,0.41422,"Kansas","Michigan St"
1246,1277,0.41004,"Kentucky","Michigan St"
1260,1277,0.41202,"Loyola-Chicago","Michigan St"
1276,1277,0.99153,"Michigan","Michigan St"
1326,1277,0.53321,"Ohio St","Michigan St"
1348,1277,0.50974,"Rhode Island","Michigan St"
1371,1277,0.74206,"Seton Hall","Michigan St"
1397,1277,0.96949,"Tennessee","Michigan St"
1403,1277,0.45989,"Texas Tech","Michigan St"
1437,1277,0.71158,"Villanova","Michigan St"
1120,1277,0.80874,"Auburn","Michigan St"
1139,1277,0.73435,"Butler","Michigan St"
1153,1277,0.9975,"Cincinnati","Michigan St"
1155,1277,0.56613,"Clemson","Michigan St"
1199,1277,0.43367,"Florida St","Michigan St"
1243,1277,0.59588,"Kansas St","Michigan St"
1267,1277,0.98372,"Marshall","Michigan St"
1305,1277,0.78396,"Nevada","Michigan St"
1314,1277,0.26951,"North Carolina","Michigan St"
1345,1277,0.11917,"Purdue","Michigan St"
1401,1277,0.7781,"Texas A&M","Michigan St"
1420,1277,0.43744,"UMBC","Michigan St"
1452,1277,0.61549,"West Virginia","Michigan St"
1462,1277,0.53786,"Xavier","Michigan St"
1254,1277,0.63485,"Long Island","Michigan St"
1417,1277,0.62449,"UCLA","Michigan St"
1113,1277,0.73915,"Arizona St","Michigan St"
1300,1277,0.48004,"NC Central","Michigan St"
1439,1277,0.22535,"Virginia Tech","Michigan St"
1112,1277,0.63194,"Arizona","Michigan St"
1233,1277,0.32955,"Iona","Michigan St"
1422,1277,0.3614,"UNC Greensboro","Michigan St"
1361,1277,0.66334,"San Diego St","Michigan St"
1335,1277,0.79296,"Penn","Michigan St"
1172,1277,0.54136,"Davidson","Michigan St"
1274,1277,0.5663,"Miami FL","Michigan St"
1285,1277,0.17308,"Montana","Michigan St"
1355,1277,0.90894,"S Dakota St","Michigan St"
1328,1277,0.63907,"Oklahoma","Michigan St"
1301,1277,0.29389,"NC State","Michigan St"
1460,1277,0.37201,"Wright St","Michigan St"
1372,1277,0.63482,"SF Austin","Michigan St"
1158,1277,0.19706,"Col Charleston","Michigan St"
1116,1277,0.57158,"Arkansas","Michigan St"
1209,1277,0.74053,"Georgia St","Michigan St"
1308,1277,0.78487,"New Mexico St","Michigan St"
1281,1277,0.22164,"Missouri","Michigan St"
1166,1277,0.2218,"Creighton","Michigan St"
1455,1277,0.51549,"Wichita St","Michigan St"
1137,1277,0.41213,"Bucknell","Michigan St"
1400,1277,0.13073,"Texas","Michigan St"
1252,1277,0.95766,"Lipscomb","Michigan St"
1168,1277,0.51324,"CS Fullerton","Michigan St"
1395,1277,0.32087,"TCU","Michigan St"
1344,1277,0.02672,"Providence","Michigan St"
1438,1277,0.51564,"Virginia","Michigan St"
1293,1277,0.63756,"Murray St","Michigan St"
1347,1305,0.27793,"Radford","Nevada"
1382,1305,0.10695,"St Bonaventure","Nevada"
1393,1305,0.35527,"Syracuse","Nevada"
1411,1305,0.2302,"TX Southern","Nevada"
1104,1305,0.43724,"Alabama","Nevada"
1138,1305,0.80813,"Buffalo","Nevada"
1181,1305,0.75455,"Duke","Nevada"
1196,1305,0.54126,"Florida","Nevada"
1211,1305,0.15865,"Gonzaga","Nevada"
1222,1305,0.54898,"Houston","Nevada"
1242,1305,0.17883,"Kansas","Nevada"
1246,1305,0.34673,"Kentucky","Nevada"
1260,1305,0.66957,"Loyola-Chicago","Nevada"
1276,1305,0.15915,"Michigan","Nevada"
1326,1305,0.53337,"Ohio St","Nevada"
1348,1305,0.31323,"Rhode Island","Nevada"
1371,1305,0.72899,"Seton Hall","Nevada"
1397,1305,0.4492,"Tennessee","Nevada"
1403,1305,0.36636,"Texas Tech","Nevada"
1437,1305,0.80986,"Villanova","Nevada"
1120,1305,0.69026,"Auburn","Nevada"
1139,1305,0.14169,"Butler","Nevada"
1153,1305,0.07363,"Cincinnati","Nevada"
1155,1305,0.94782,"Clemson","Nevada"
1199,1305,0.42096,"Florida St","Nevada"
1243,1305,0.55178,"Kansas St","Nevada"
1267,1305,0.03658,"Marshall","Nevada"
1277,1305,0.12977,"Michigan St","Nevada"
1314,1305,0.74398,"North Carolina","Nevada"
1345,1305,0.48929,"Purdue","Nevada"
1401,1305,0.45759,"Texas A&M","Nevada"
1420,1305,0.49658,"UMBC","Nevada"
1452,1305,0.97936,"West Virginia","Nevada"
1462,1305,0.39764,"Xavier","Nevada"
1254,1305,0.21085,"Long Island","Nevada"
1417,1305,0.8717,"UCLA","Nevada"
1113,1305,0.79647,"Arizona St","Nevada"
1300,1305,0.33019,"NC Central","Nevada"
1439,1305,0.67036,"Virginia Tech","Nevada"
1112,1305,0.67412,"Arizona","Nevada"
1233,1305,0.55914,"Iona","Nevada"
1422,1305,0.9895,"UNC Greensboro","Nevada"
1361,1305,0.0181,"San Diego St","Nevada"
1335,1305,0.38492,"Penn","Nevada"
1172,1305,0.60015,"Davidson","Nevada"
1274,1305,0.196,"Miami FL","Nevada"
1285,1305,0.98451,"Montana","Nevada"
1355,1305,0.4166,"S Dakota St","Nevada"
1328,1305,0.97295,"Oklahoma","Nevada"
1301,1305,0.4291,"NC State","Nevada"
1460,1305,0.25627,"Wright St","Nevada"
1372,1305,0.14222,"SF Austin","Nevada"
1158,1305,0.30224,"Col Charleston","Nevada"
1116,1305,0.04083,"Arkansas","Nevada"
1209,1305,0.33282,"Georgia St","Nevada"
1308,1305,0.16259,"New Mexico St","Nevada"
1281,1305,0.12854,"Missouri","Nevada"
1166,1305,0.9389,"Creighton","Nevada"
1455,1305,0.34395,"Wichita St","Nevada"
1137,1305,0.08997,"Bucknell","Nevada"
1400,1305,0.27665,"Texas","Nevada"
1252,1305,0.66416,"Lipscomb","Nevada"
1168,1305,0.29797,"CS Fullerton","Nevada"
1395,1305,0.57668,"TCU","Nevada"
1344,1305,0.1983,"Providence","Nevada"
1438,1305,0.16293,"Virginia","Nevada"
1293,1305,0.50371,"Murray St","Nevada"
1347,1314,0.01651,"Radford","North Carolina"
1382,1314,0.20541,"St Bonaventure","North Carolina"
1393,1314,0.8787,"Syracuse","North Carolina"
1411,1314,0.33252,"TX Southern","North Carolina"
1104,1314,0.18847,"Alabama","North Carolina"
1138,1314,0.84105,"Buffalo","North Carolina"
1181,1314,0.04764,"Duke","North Carolina"
1196,1314,0.61242,"Florida","North Carolina"
1211,1314,0.39089,"Gonzaga","North Carolina"
1222,1314,0.77797,"Houston","North Carolina"
1242,1314,0.60563,"Kansas","North Carolina"
1246,1314,0.00902,"Kentucky","North Carolina"
1260,1314,0.88274,"Loyola-Chicago","North Carolina"
1276,1314,0.0777,"Michigan","North Carolina"
1326,1314,0.82669,"Ohio St","North Carolina"
1348,1314,0.65284,"Rhode Island","North Carolina"
1371,1314,0.37998,"Seton Hall","North Carolina"
1397,1314,0.99698,"Tennessee","North Carolina"
1403,1314,0.63264,"Texas Tech","North Carolina"
1437,1314,0.75915,"Villanova","North Carolina"
1120,1314,0.29521,"Auburn","North Carolina"
1139,1314,0.55937,"Butler","North Carolina"
1153,1314,0.31058,"Cincinnati","North Carolina"
1155,1314,0.77337,"Clemson","North Carolina"
1199,1314,0.65317,"Florida St","North Carolina"
1243,1314,0.55947,"Kansas St","North Carolina"
1267,1314,0.85616,"Marshall","North Carolina"
1277,1314,0.16905,"Michigan St","North Carolina"
1305,1314,0.14268,"Nevada","North Carolina"
1345,1314,0.02602,"Purdue","North Carolina"
1401,1314,0.77196,"Texas A&M","North Carolina"
1420,1314,0.45228,"UMBC","North Carolina"
1452,1314,0.27092,"West Virginia","North Carolina"
1462,1314,0.88506,"Xavier","North Carolina"
1254,1314,0.0798,"Long Island","North Carolina"
1417,1314,0.76199,"UCLA","North Carolina"
1113,1314,0.60802,"Arizona St","North Carolina"
1300,1314,0.55276,"NC Central","North Carolina"
1439,1314,0.50647,"Virginia Tech","North Carolina"
1112,1314,0.66096,"Arizona","North Carolina"
1233,1314,0.48972,"Iona","North Carolina"
1422,1314,0.88372,"UNC Greensboro","North Carolina"
1361,1314,0.61815,"San Diego St","North Carolina"
1335,1314,0.99316,"Penn","North Carolina"
1172,1314,0.50848,"Davidson","North Carolina"
1274,1314,0.28056,"Miami FL","North Carolina"
1285,1314,0.60706,"Montana","North Carolina"
1355,1314,0.51774,"S Dakota St","North Carolina"
1328,1314,0.54869,"Oklahoma","North Carolina"
1301,1314,0.22256,"NC State","North Carolina"
1460,1314,0.34233,"Wright St","North Carolina"
1372,1314,0.5177,"SF Austin","North Carolina"
1158,1314,0.31966,"Col Charleston","North Carolina"
1116,1314,0.40733,"Arkansas","North Carolina"
1209,1314,0.76442,"Georgia St","North Carolina"
1308,1314,0.75231,"New Mexico St","North Carolina"
1281,1314,0.32597,"Missouri","North Carolina"
1166,1314,0.34177,"Creighton","North Carolina"
1455,1314,0.06589,"Wichita St","North Carolina"
1137,1314,0.10384,"Bucknell","North Carolina"
1400,1314,0.86586,"Texas","North Carolina"
1252,1314,0.25365,"Lipscomb","North Carolina"
1168,1314,0.34697,"CS Fullerton","North Carolina"
1395,1314,0.36477,"TCU","North Carolina"
1344,1314,0.72085,"Providence","North Carolina"
1438,1314,0.72312,"Virginia","North Carolina"
1293,1314,0.58938,"Murray St","North Carolina"
1347,1345,0.39698,"Radford","Purdue"
1382,1345,0.37922,"St Bonaventure","Purdue"
1393,1345,0.83564,"Syracuse","Purdue"
1411,1345,0.01757,"TX Southern","Purdue"
1104,1345,0.67831,"Alabama","Purdue"
1138,1345,0.66929,"Buffalo","Purdue"
1181,1345,0.48398,"Duke","Purdue"
1196,1345,0.32075,"Florida","Purdue"
1211,1345,0.2358,"Gonzaga","Purdue"
1222,1345,0.84764,"Houston","Purdue"
1242,1345,0.44675,"Kansas","Purdue"
1246,1345,0.34565,"Kentucky","Purdue"
1260,1345,0.90034,"Loyola-Chicago","Purdue"
1276,1345,0.35419,"Michigan","Purdue"
1326,1345,0.97391,"Ohio St","Purdue"
1348,1345,0.13696,"Rhode Island","Purdue"
1371,1345,0.75257,"Seton Hall","Purdue"
1397,1345,0.94353,"Tennessee","Purdue"
1403,1345,0.39683,"Texas Tech","Purdue"
1437,1345,0.81505,"Villanova","Purdue"
1120,1345,0.76777,"Auburn","Purdue"
1139,1345,0.18332,"Butler","Purdue"
1153,1345,0.65695,"Cincinnati","Purdue"
1155,1345,0.84057,"Clemson","Purdue"
1199,1345,0.30245,"Florida St","Purdue"
1243,1345,0.50977,"Kansas St","Purdue"
1267,1345,0.14216,"Marshall","Purdue"
1277,1345,0.04458,"Michigan St","Purdue"
1305,1345,0.90031,"Nevada","Purdue"
1314,1345,0.03313,"North Carolina","Purdue"
1401,1345,0.03416,"Texas A&M","Purdue"
1420,1345,0.8183,"UMBC","Purdue"
1452,1345,0.33362,"West Virginia","Purdue"
1462,1345,0.04131,"Xavier","Purdue"
1254,1345,0.71242,"Long Island","Purdue"
1417,1345,0.47555,"UCLA","Purdue"
1113,1345,0.65522,"Arizona St","Purdue"
1300,1345,0.34236,"NC Central","Purdue"
1439,1345,0.96858,"Virginia Tech","Purdue"
1112,1345,0.86352,"Arizona","Purdue"
1233,1345,0.9259,"Iona","Purdue"
1422,1345,0.55138,"UNC Greensboro","Purdue"
1361,1345,0.1001,"San Diego St","Purdue"
1335,1345,0.07486,"Penn","Purdue"
1172,1345,0.78775,"Davidson","Purdue"
1274,1345,0.56332,"Miami FL","Purdue"
1285,1345,0.22545,"Montana","Purdue"
1355,1345,0.54536,"S Dakota St","Purdue"
1328,1345,0.54881,"Oklahoma","Purdue"
1301,1345,0.79315,"NC State","Purdue"
1460,1345,0.66783,"Wright St","Purdue"
1372,1345,0.94098,"SF Austin","Purdue"
1158,1345,0.57091,"Col Charleston","Purdue"
1116,1345,0.46907,"Arkansas","Purdue"
1209,1345,0.90529,"Georgia St","Purdue"
1308,1345,0.15971,"New Mexico St","Purdue"
1281,1345,0.44518,"Missouri","Purdue"
1166,1345,0.84712,"Creighton","Purdue"
1455,1345,0.6681,"Wichita St","Purdue"
1137,1345,0.54324,"Bucknell","Purdue"
1400,1345,0.06508,"Texas","Purdue"
1252,1345,0.06319,"Lipscomb","Purdue"
1168,1345,0.03053,"CS Fullerton","Purdue"
1395,1345,0.55143,"TCU","Purdue"
1344,1345,0.83308,"Providence","Purdue"
1438,1345,0.40177,"Virginia","Purdue"
1293,1345,0.66158,"Murray St","Purdue"
1347,1401,0.77884,"Radford","Texas A&M"
1382,1401,0.21387,"St Bonaventure","Texas A&M"
1393,1401,0.12147,"Syracuse","Texas A&M"
1411,1401,0.23653,"TX Southern","Texas A&M"
1104,1401,0.46612,"Alabama","Texas A&M"
1138,1401,0.46531,"Buffalo","Texas A&M"
1181,1401,0.44313,"Duke","Texas A&M"
1196,1401,0.65067,"Florida","Texas A&M"
1211,1401,0.27863,"Gonzaga","Texas A&M"
1222,1401,0.00253,"Houston","Texas A&M"
1242,1401,0.72025,"Kansas","Texas A&M"
1246,1401,0.40485,"Kentucky","Texas A&M"
1260,1401,0.76817,"Loyola-Chicago","Texas A&M"
1276,1401,0.73402,"Michigan","Texas A&M"
1326,1401,0.34107,"Ohio St","Texas A&M"
1348,1401,0.49244,"Rhode Island","Texas A&M"
1371,1401,0.2885,"Seton Hall","Texas A&M"
1397,1401,0.39056,"Tennessee","Texas A&M"
1403,1401,0.58505,"Texas Tech","Texas A&M"
1437,1401,0.57734,"Villanova","Texas A&M"
1120,1401,0.96747,"Auburn","Texas A&M"
1139,1401,0.73684,"Butler","Texas A&M"
1153,1401,0.08615,"Cincinnati","Texas A&M"
1155,1401,0.88232,"Clemson","Texas A&M"
1199,1401,0.83201,"Florida St","Texas A&M"
1243,1401,0.43118,"Kansas St","Texas A&M"
1267,1401,0.69703,"Marshall","Texas A&M"
1277,1401,0.16728,"Michigan St","Texas A&M"
1305,1401,0.21996,"Nevada","Texas A&M"
1314,1401,0.14717,"North Carolina","Texas A&M"
1345,1401,0.49052,"Purdue","Texas A&M"
1420,1401,0.26217,"UMBC","Texas A&M"
1452,1401,0.94678,"West Virginia","Texas A&M"
1462,1401,0.97481,"Xavier","Texas A&M"
1254,1401,0.88436,"Long Island","Texas A&M"
1417,1401,0.17351,"UCLA","Texas A&M"
1113,1401,0.27444,"Arizona St","Texas A&M"
1300,1401,0.96539,"NC Central","Texas A&M"
1439,1401,0.98941,"Virginia Tech","Texas A&M"
1112,1401,0.91849,"Arizona","Texas A&M"
1233,1401,0.21563,"Iona","Texas A&M"
1422,1401,0.21799,"UNC Greensboro","Texas A&M"
1361,1401,0.49644,"San Diego St","Texas A&M"
1335,1401,0.353,"Penn","Texas A&M"
1172,1401,0.6208,"Davidson","Texas A&M"
1274,1401,0.72123,"Miami FL","Texas A&M"
1285,1401,0.8132,"Montana","Texas A&M"
1355,1401,0.60381,"S Dakota St","Texas A&M"
1328,1401,0.8915,"Oklahoma","Texas A&M"
1301,1401,0.7751,"NC State","Texas A&M"
1460,1401,0.51668,"Wright St","Texas A&M"
1372,1401,0.11229,"SF Austin","Texas A&M"
1158,1401,0.46049,"Col Charleston","Texas A&M"
1116,1401,0.14412,"Arkansas","Texas A&M"
1209,1401,0.07737,"Georgia St","Texas A&M"
1308,1401,0.48682,"New Mexico St","Texas A&M"
1281,1401,0.77518,"Missouri","Texas A&M"
1166,1401,0.32544,"Creighton","Texas A&M"
1455,1401,0.87988,"Wichita St","Texas A&M"
1137,1401,0.62096,"Bucknell","Texas A&M"
1400,1401,0.92474,"Texas","Texas A&M"
1252,1401,0.01586,"Lipscomb","Texas A&M"
1168,1401,0.3588,"CS Fullerton","Texas A&M"
1395,1401,0.48779,"TCU","Texas A&M"
1344,1401,0.58647,"Providence","Texas A&M"
1438,1401,0.14112,"Virginia","Texas A&M"
1293,1401,0.65476,"Murray St","Texas A&M"
1347,1420,0.01861,"Radford","UMBC"
1382,1420,0.41839,"St Bonaventure","UMBC"
1393,1420,0.63208,"Syracuse","UMBC"
1411,1420,0.93659,"TX Southern","UMBC"
1104,1420,0.95472,"Alabama","UMBC"
1138,1420,0.33593,"Buffalo","UMBC"
1181,1420,0.29077,"Duke","UMBC"
1196,1420,0.40911,"Florida","UMBC"
1211,1420,0.94187,"Gonzaga","UMBC"
1222,1420,0.58121,"Houston","UMBC"
1242,1420,0.05631,"Kansas","UMBC"
1246,1420,0.57965,"Kentucky","UMBC"
1260,1420,0.90484,"Loyola-Chicago","UMBC"
1276,1420,0.94703,"Michigan","UMBC"
1326,1420,0.88744,"Ohio St","UMBC"
1348,1420,0.16326,"Rhode Island","UMBC"
1371,1420,0.23807,"Seton Hall","UMBC"
1397,1420,0.77613,"Tennessee","UMBC"
1403,1420,0.84776,"Texas Tech","UMBC"
1437,1420,0.17493,"Villanova","UMBC"
1120,1420,0.20592,"Auburn","UMBC"
1139,1420,0.61673,"Butler","UMBC"
1153,1420,0.41244,"Cincinnati","UMBC"
1155,1420,0.2265,"Clemson","UMBC"
1199,1420,0.14609,"Florida St","UMBC"
1243,1420,0.55162,"Kansas St","UMBC"
1267,1420,0.66142,"Marshall","UMBC"
1277,1420,0.05754,"Michigan St","UMBC"
1305,1420,0.94472,"Nevada","UMBC"
1314,1420,0.88129,"North Carolina","UMBC"
1345,1420,0.33092,"Purdue","UMBC"
1401,1420,0.03739,"Texas A&M","UMBC"
1452,1420,0.17049,"West Virginia","UMBC"
1462,1420,0.687,"Xavier","UMBC"
1254,1420,0.08856,"Long Island","UMBC"
1417,1420,0.91802,"UCLA","UMBC"
1113,1420,0.47863,"Arizona St","UMBC"
1300,1420,0.20679,"NC Central","UMBC"
1439,1420,0.14339,"Virginia Tech","UMBC"
1112,1420,0.87161,"Arizona","UMBC"
1233,1420,0.93937,"Iona","UMBC"
1422,1420,0.40564,"UNC Greensboro","UMBC"
1361,1420,0.79484,"San Diego St","UMBC"
1335,1420,0.13015,"Penn","UMBC"
1172,1420,0.53128,"Davidson","UMBC"
1274,1420,0.84383,"Miami FL","UMBC"
1285,1420,0.86793,"Montana","UMBC"
1355,1420,0.44714,"S Dakota St","UMBC"
1328,1420,0.99668,"Oklahoma","UMBC"
1301,1420,0.06911,"NC State","UMBC"
1460,1420,0.94024,"Wright St","UMBC"
1372,1420,0.91824,"SF Austin","UMBC"
1158,1420,0.76069,"Col Charleston","UMBC"
1116,1420,0.54488,"Arkansas","UMBC"
1209,1420,0.67972,"Georgia St","UMBC"
1308,1420,0.28315,"New Mexico St","UMBC"
1281,1420,0.97909,"Missouri","UMBC"
1166,1420,0.99848,"Creighton","UMBC"
1455,1420,0.68434,"Wichita St","UMBC"
1137,1420,0.37979,"Bucknell","UMBC"
1400,1420,0.02397,"Texas","UMBC"
1252,1420,0.04144,"Lipscomb","UMBC"
1168,1420,0.45178,"CS Fullerton","UMBC"
1395,1420,0.93422,"TCU","UMBC"
1344,1420,0.32693,"Providence","UMBC"
1438,1420,0.31119,"Virginia","UMBC"
1293,1420,0.72664,"Murray St","UMBC"
1347,1452,0.71716,"Radford","West Virginia"
1382,1452,0.39041,"St Bonaventure","West Virginia"
1393,1452,0.89924,"Syracuse","West Virginia"
1411,1452,0.81543,"TX Southern","West Virginia"
1104,1452,0.93562,"Alabama","West Virginia"
1138,1452,0.08657,"Buffalo","West Virginia"
1181,1452,0.47687,"Duke","West Virginia"
1196,1452,0.56887,"Florida","West Virginia"
1211,1452,0.00062,"Gonzaga","West Virginia"
1222,1452,0.15663,"Houston","West Virginia"
1242,1452,0.46058,"Kansas","West Virginia"
1246,1452,0.77243,"Kentucky","West Virginia"
1260,1452,0.0942,"Loyola-Chicago","West Virginia"
1276,1452,0.23853,"Michigan","West Virginia"
1326,1452,0.53688,"Ohio St","West Virginia"
1348,1452,0.93623,"Rhode Island","West Virginia"
1371,1452,0.04309,"Seton Hall","West Virginia"
1397,1452,0.26814,"Tennessee","West Virginia"
1403,1452,0.05662,"Texas Tech","West Virginia"
1437,1452,0.50178,"Villanova","West Virginia"
1120,1452,0.79887,"Auburn","West Virginia"
1139,1452,0.94817,"Butler","West Virginia"
1153,1452,0.35562,"Cincinnati","West Virginia"
1155,1452,0.44041,"Clemson","West Virginia"
1199,1452,0.59877,"Florida St","West Virginia"
1243,1452,0.74691,"Kansas St","West Virginia"
1267,1452,0.15635,"Marshall","West Virginia"
1277,1452,0.92584,"Michigan St","West Virginia"
1305,1452,0.63162,"Nevada","West Virginia"
1314,1452,0.46582,"North Carolina","West Virginia"
1345,1452,0.1833,"Purdue","West Virginia"
1401,1452,0.42112,"Texas A&M","West Virginia"
1420,1452,0.57572,"UMBC","West Virginia"
